,X,Twilight,Rise,Deleted,Marker,Inserted,Twilight3,Marker3
617,617,12/05/2017 10:32,FALSE,FALSE,0,FALSE,12/05/2017 10:32,0
618,618,12/05/2017 21:04,TRUE,FALSE,0,FALSE,12/05/2017 21:04,0
619,619,13/05/2017 10:37,FALSE,FALSE,0,FALSE,13/05/2017 10:37,0
620,620,13/05/2017 20:47,TRUE,FALSE,0,FALSE,13/05/2017 20:47,0
621,621,14/05/2017 10:46,FALSE,FALSE,0,FALSE,14/05/2017 10:46,0
622,622,14/05/2017 20:50,TRUE,FALSE,0,FALSE,14/05/2017 20:50,0
623,623,15/05/2017 10:35,FALSE,FALSE,0,FALSE,15/05/2017 10:35,0
624,624,15/05/2017 21:06,TRUE,FALSE,0,FALSE,15/05/2017 21:06,0
625,625,16/05/2017 10:41,FALSE,FALSE,0,FALSE,16/05/2017 10:41,0
626,626,16/05/2017 20:47,TRUE,FALSE,0,FALSE,16/05/2017 20:47,0
627,627,17/05/2017 10:48,FALSE,FALSE,0,FALSE,17/05/2017 10:48,0
628,628,17/05/2017 20:57,TRUE,FALSE,0,FALSE,17/05/2017 20:57,0
629,629,18/05/2017 10:51,FALSE,FALSE,0,FALSE,18/05/2017 10:51,0
630,630,18/05/2017 20:53,TRUE,FALSE,0,FALSE,18/05/2017 20:53,0
631,631,19/05/2017 10:45,FALSE,FALSE,0,FALSE,19/05/2017 10:45,0
632,632,19/05/2017 20:42,TRUE,FALSE,0,FALSE,19/05/2017 20:42,0
633,633,20/05/2017 10:57,FALSE,FALSE,0,FALSE,20/05/2017 10:57,0
634,634,20/05/2017 20:34,TRUE,FALSE,0,FALSE,20/05/2017 20:34,0
635,635,21/05/2017 10:57,FALSE,FALSE,0,FALSE,21/05/2017 10:57,0
636,636,21/05/2017 20:26,TRUE,FALSE,0,FALSE,21/05/2017 20:26,0
637,637,22/05/2017 10:55,FALSE,FALSE,0,FALSE,22/05/2017 10:55,0
638,638,22/05/2017 20:29,TRUE,FALSE,0,FALSE,22/05/2017 20:29,0
639,639,23/05/2017 10:50,FALSE,FALSE,0,FALSE,23/05/2017 10:50,0
640,640,23/05/2017 20:49,TRUE,FALSE,0,FALSE,23/05/2017 20:49,0
641,641,24/05/2017 10:47,FALSE,FALSE,0,FALSE,24/05/2017 10:47,0
642,642,24/05/2017 20:41,TRUE,FALSE,0,FALSE,24/05/2017 20:41,0
643,643,25/05/2017 11:01,FALSE,FALSE,0,FALSE,25/05/2017 11:01,0
644,644,25/05/2017 20:35,TRUE,FALSE,0,FALSE,25/05/2017 20:35,0
645,645,26/05/2017 10:55,FALSE,FALSE,0,FALSE,26/05/2017 10:55,0
646,646,26/05/2017 20:45,TRUE,FALSE,0,FALSE,26/05/2017 20:45,0
647,647,27/05/2017 10:53,FALSE,FALSE,0,FALSE,27/05/2017 10:53,0
648,648,27/05/2017 20:43,TRUE,FALSE,0,FALSE,27/05/2017 20:43,0
649,649,28/05/2017 10:55,FALSE,FALSE,0,FALSE,28/05/2017 10:55,0
650,650,28/05/2017 20:38,TRUE,FALSE,0,FALSE,28/05/2017 20:38,0
651,651,29/05/2017 11:02,FALSE,FALSE,0,FALSE,29/05/2017 11:02,0
652,652,29/05/2017 20:15,TRUE,FALSE,0,FALSE,29/05/2017 20:15,0
653,653,30/05/2017 10:56,FALSE,FALSE,0,FALSE,30/05/2017 10:56,0
654,654,30/05/2017 20:00,TRUE,FALSE,0,FALSE,30/05/2017 16:09,0
655,655,31/05/2017 10:53,FALSE,FALSE,0,FALSE,31/05/2017 10:53,0
656,656,31/05/2017 19:56,TRUE,FALSE,0,FALSE,31/05/2017 18:11,0
657,657,01/06/2017 10:45,FALSE,FALSE,0,FALSE,01/06/2017 10:45,0
658,658,01/06/2017 19:24,TRUE,FALSE,0,FALSE,01/06/2017 19:24,0
659,659,02/06/2017 10:25,FALSE,FALSE,0,FALSE,02/06/2017 10:25,0
660,660,02/06/2017 18:46,TRUE,FALSE,0,FALSE,02/06/2017 18:46,0
661,661,03/06/2017 10:27,FALSE,FALSE,0,FALSE,03/06/2017 10:27,0
662,662,03/06/2017 18:42,TRUE,FALSE,0,FALSE,03/06/2017 18:42,0
663,663,04/06/2017 10:24,FALSE,FALSE,0,FALSE,04/06/2017 10:24,0
664,664,04/06/2017 18:40,TRUE,FALSE,0,FALSE,04/06/2017 18:40,0
665,665,05/06/2017 11:20,FALSE,FALSE,0,FALSE,05/06/2017 11:20,0
666,666,05/06/2017 18:04,TRUE,FALSE,0,FALSE,05/06/2017 18:04,0
667,667,06/06/2017 10:42,FALSE,FALSE,0,FALSE,06/06/2017 10:42,0
668,668,06/06/2017 17:34,TRUE,FALSE,0,FALSE,06/06/2017 17:34,0
669,669,07/06/2017 10:52,FALSE,FALSE,0,FALSE,07/06/2017 10:52,0
670,670,07/06/2017 16:45,TRUE,FALSE,0,FALSE,07/06/2017 16:45,0
671,671,08/06/2017 11:04,FALSE,FALSE,0,FALSE,08/06/2017 11:04,0
672,672,08/06/2017 16:22,TRUE,FALSE,0,FALSE,08/06/2017 16:22,0
673,673,09/06/2017 11:12,FALSE,FALSE,0,FALSE,09/06/2017 11:12,0
674,674,09/06/2017 15:50,TRUE,FALSE,0,FALSE,09/06/2017 15:50,0
675,675,10/06/2017 11:43,FALSE,FALSE,0,FALSE,10/06/2017 11:43,0
676,676,10/06/2017 15:28,TRUE,FALSE,0,FALSE,10/06/2017 15:28,0
